College Code,College Name,Category Name,University,District,Zone,Group,branch,Total No of students,1st year,2nd year,3rd year,4th year,Disciplines
2104,CHENNAI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Information Technology,308,123,61,64,60,IT
2104,CHENNAI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Artificial Intelligence and Data Science,315,157,94,64,0,CS
2104,CHENNAI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electrical and Electronics Engineering,252,64,66,64,58,EEE
2104,CHENNAI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Artificial Intelligence and Machine Learning,1,1,0,0,0,CS
2104,CHENNAI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Civil Engineering,126,25,23,33,45,CIVIL
2104,CHENNAI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electronics and Communication Engineering,490,126,127,123,114,ECE
2104,CHENNAI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering (CyberSecurity),62,62,0,0,0,CS
2104,CHENNAI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Computer Science and Business System,188,63,64,61,0,CS
2104,CHENNAI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Biomedical Engineering,221,60,59,59,43,OTHER
2104,CHENNAI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Mechatronics Engineering,255,63,66,65,61,MECH
2104,CHENNAI INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Mechanical Engineering,539,126,120,124,169,MECH
2105,Dmi college of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,Others,1,0,1,0,0,OTHER
2105,Dmi college of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering,399,102,100,91,106,CS
2105,Dmi college of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electrical and Electronics Engineering,98,31,29,16,22,EEE
2105,Dmi college of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electronics and Communication Engineering,206,50,58,35,63,ECE
2105,Dmi college of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Mechanical Engineering,162,27,32,34,69,MECH
2105,Dmi college of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Artificial Intelligence and Data Science,60,60,0,0,0,CS
2105,Dmi college of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Information Technology,213,57,57,45,54,IT
2105,Dmi college of Engineering,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Civil Engineering,16,0,0,0,16,CIVIL
2106,Jeppiaar Institute of technology,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Artificial Intelligence and Data Science,106,51,55,0,0,CS
2106,Jeppiaar Institute of technology,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Information Technology,217,61,57,47,52,IT
2106,Jeppiaar Institute of technology,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electronics and Communication Engineering,230,55,58,53,64,ECE
2106,Jeppiaar Institute of technology,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Computer Science and Business System,3,3,0,0,0,CS
2106,Jeppiaar Institute of technology,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electrical and Electronics Engineering,20,0,0,0,20,EEE
2106,Jeppiaar Institute of technology,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer Science and Business Systems,25,25,0,0,0,CS
2106,Jeppiaar Institute of technology,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Mechanical Engineering,114,18,19,32,45,MECH
2106,Jeppiaar Institute of technology,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering,237,56,62,61,58,CS
2108,KINGS ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electrical and Electronics Engineering,1,0,1,0,0,EEE
2108,KINGS ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Artificial Intelligence and Machine Learning,23,23,0,0,0,CS
2108,KINGS ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Information Technology,369,113,123,80,53,IT
2108,KINGS ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Biomedical Engineering,216,60,56,46,54,OTHER
2108,KINGS ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Mechanical Engineering,162,17,46,49,50,MECH
2108,KINGS ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering (Tamil Medium),9,3,6,0,0,CS
2108,KINGS ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering,598,172,202,116,108,CS
2108,KINGS ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electronics and Communication Engineering,371,133,85,78,75,ECE
2108,KINGS ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Artificial Intelligence and Data Science,183,123,60,0,0,CS
2108,KINGS ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Robotics and Automation Engineering,90,21,18,22,29,MECH
2109,LOYOLA INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Mechanical Engineering,193,32,36,29,96,MECH
2109,LOYOLA INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Artificial Intelligence and Data Science,37,37,0,0,0,CS
2109,LOYOLA INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering,229,66,62,51,50,CS
2109,LOYOLA INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Leather Technology,1,1,0,0,0,OTHER
2109,LOYOLA INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electronics and Communication Engineering,283,64,56,61,102,ECE
2109,LOYOLA INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electrical and Electronics Engineering,99,24,32,8,35,EEE
2109,LOYOLA INSTITUTE OF TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Information Technology,225,55,59,56,55,IT
2111,MADHA ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering,165,42,62,46,15,CS
2111,MADHA ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electronics and Communication Engineering,138,44,50,40,4,ECE
2111,MADHA ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Information Technology,105,30,33,30,12,IT
2111,MADHA ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Civil Engineering,64,3,34,27,0,CIVIL
2111,MADHA ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Biotechnology,87,29,26,23,9,OTHER
2111,MADHA ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Mechanical Engineering,142,5,65,61,11,MECH
2111,MADHA ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electrical and Electronics Engineering,65,3,33,29,0,EEE
2111,MADHA ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Computer Science and Business System,10,10,0,0,0,CS
2111,MADHA ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Aeronautical Engineering,70,19,17,31,3,OTHER
2111,MADHA ENGINEERING COLLEGE,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Biomedical Engineering,28,28,0,0,0,OTHER
2112,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering (CyberSecurity),5,5,0,0,0,CS
2112,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electrical and Electronics Engineering,67,0,31,33,3,EEE
2112,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Civil Engineering,45,2,19,24,0,CIVIL
2112,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Artificial Intelligence and Data Science,7,7,0,0,0,CS
2112,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electronics and Communication Engineering,78,8,28,29,13,ECE
2112,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering,96,22,31,27,16,CS
2112,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Information Technology,78,19,33,12,14,IT
2112,MADHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Mechanical Engineering,75,1,32,33,9,MECH
2113,P.B. COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering,127,83,10,9,25,CS
2113,P.B. COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Information Technology,71,56,6,3,6,IT
2113,P.B. COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Automobile Engineering,4,0,0,0,4,MECH
2113,P.B. COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Aeronautical Engineering,63,17,3,7,36,OTHER
2113,P.B. COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electrical and Electronics Engineering,9,4,2,0,3,EEE
2113,P.B. COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Civil Engineering,3,0,0,0,3,CIVIL
2113,P.B. COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electronics and Communication Engineering,43,30,4,0,9,ECE
2113,P.B. COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Mechanical Engineering,9,3,2,0,4,MECH
2114,PANIMALAR ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering,1587,594,332,337,324,CS
2114,PANIMALAR ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Mechanical and automation engineering,1,1,0,0,0,MECH
2114,PANIMALAR ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.Tech Artificial Intelligence and Data Science,598,336,196,66,0,CS
2114,PANIMALAR ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Electronics and instrumentation engineering,102,1,0,30,71,ECE
2114,PANIMALAR ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Computer and Communication Engineering,122,0,62,60,0,ECE
2114,PANIMALAR ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.Tech Computer Science and Business System,366,176,127,63,0,CS
2114,PANIMALAR ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Electrical and Electronics Engineering,707,183,184,152,188,EEE
2114,PANIMALAR ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Computer Science and Business Systems,11,11,0,0,0,CS
2114,PANIMALAR ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Mechanical Engineering,995,161,196,252,386,MECH
2114,PANIMALAR ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.Tech Information Technology,954,359,202,196,197,IT
2114,PANIMALAR ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Electronics and Communication Engineering,1456,476,338,319,323,ECE
2114,PANIMALAR ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.Tech Computer Science and Business Systems,62,62,0,0,0,CS
2114,PANIMALAR ENGINEERING COLLEGE,Affilated Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Civil Engineering,182,0,38,52,92,CIVIL
2117,Rajalakshmi Institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering,697,188,190,166,153,CS
2117,Rajalakshmi Institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering (Artificial Intelligence and Machine learning ),60,60,0,0,0,CS
2117,Rajalakshmi Institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer and Communication Engineering,166,61,62,43,0,ECE
2117,Rajalakshmi Institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Computer Science and Business System,183,122,61,0,0,CS
2117,Rajalakshmi Institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Artificial Intelligence and Data Science,429,185,188,56,0,CS
2117,Rajalakshmi Institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Mechanical Engineering,139,51,56,0,32,MECH
2117,Rajalakshmi Institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electronics and Communication Engineering,427,122,123,84,98,ECE
2119,RAJIV GANDHI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering,96,21,32,28,15,CS
2119,RAJIV GANDHI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Biomedical Engineering,118,23,27,35,33,OTHER
2119,RAJIV GANDHI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electrical and Electronics Engineering,67,2,35,23,7,EEE
2119,RAJIV GANDHI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electronics and Communication Engineering,68,10,30,19,9,ECE
2119,RAJIV GANDHI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Automobile Engineering,45,0,23,15,7,MECH
2119,RAJIV GANDHI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Mechanical Engineering,149,2,63,48,36,MECH
2119,RAJIV GANDHI COLLEGE OF ENGINEERING,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Petroleum Engineering,59,5,16,13,25,OTHER
2120,SKR Engineering College ,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Biomedical Engineering,55,10,0,24,21,OTHER
2120,SKR Engineering College ,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Electrical and Electronics Engineering,4,4,0,0,0,EEE
2120,SKR Engineering College ,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering,90,35,0,18,37,CS
2120,SKR Engineering College ,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.Tech Computer Science and Business System,9,9,0,0,0,CS
2120,SKR Engineering College ,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.Tech Information Technology,48,34,0,3,11,IT
2120,SKR Engineering College ,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Mechanical Engineering,1,1,0,0,0,MECH
2120,SKR Engineering College ,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Electronics and Communication Engineering,33,9,0,3,21,ECE
2124,SREE SASTHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.Tech Food Technology,40,12,21,7,0,OTHER
2124,SREE SASTHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.Tech Biotechnology,43,9,15,16,3,OTHER
2124,SREE SASTHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Mechanical Engineering (Sandwich),7,0,2,5,0,MECH
2124,SREE SASTHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Mechanical and automation engineering,13,1,2,10,0,MECH
2124,SREE SASTHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering,94,31,40,10,13,CS
2124,SREE SASTHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Biomedical Engineering,23,4,11,8,0,OTHER
2124,SREE SASTHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Civil Engineering,10,2,1,7,0,CIVIL
2124,SREE SASTHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Electrical and Electronics Engineering,20,2,9,8,1,EEE
2124,SREE SASTHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Electronics and Communication Engineering,58,18,38,0,2,ECE
2124,SREE SASTHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.Tech Artificial Intelligence and Data Science,72,27,41,4,0,CS
2124,SREE SASTHA INSTITUTE OF ENGINEERING AND TECHNOLOGY,Affilated Non - Autonomous,ANNA UNIVERSITY,TIRUVALLUR,Zone II : Chennai-II,1.0,B.E Automobile Engineering,9,0,3,4,2,MECH
2126,Sri muthukumaran institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Information Technology,114,42,40,19,13,IT
2126,Sri muthukumaran institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Pharmaceutical Technology,9,5,3,1,0,OTHER
2126,Sri muthukumaran institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Robotics and Automation Engineering,20,3,7,10,0,MECH
2126,Sri muthukumaran institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Biomedical Engineering,22,5,8,9,0,OTHER
2126,Sri muthukumaran institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Mechatronics Engineering,32,1,18,12,1,MECH
2126,Sri muthukumaran institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electrical and Electronics Engineering,62,4,15,35,8,EEE
2126,Sri muthukumaran institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Mechanical Engineering,83,5,32,32,14,MECH
2126,Sri muthukumaran institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Civil Engineering,43,0,23,16,4,CIVIL
2126,Sri muthukumaran institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Artificial Intelligence and Data Science,80,42,33,5,0,CS
2126,Sri muthukumaran institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,Others,1,0,1,0,0,OTHER
2126,Sri muthukumaran institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electronics and Communication Engineering,57,6,22,24,5,ECE
2126,Sri muthukumaran institute of Technology ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Computer Science and Engineering,279,108,100,51,20,CS
2129,St Joseph college of Engineering ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Civil Engineering,12,0,0,0,12,CIVIL
2129,St Joseph college of Engineering ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.E Electrical and Electronics Engineering,40,0,0,11,29,EEE
2129,St Joseph college of Engineering ,Affilated Non - Autonomous,ANNA UNIVERSITY,KANCHEEPURAM,Zone II : Chennai-II,1.0,B.Tech Information Technology,229,54,63,60,52,IT
